>> Grenville Front
270.635	32.8381
271.198	33.1187
271.714	33.5396
272.276	34.0072
273.026	34.6619
273.448	35.0360
273.917	35.4568
274.433	36.1583
274.996	36.8597
275.277	37.6547
275.699	38.4964
275.887	39.5252
276.121	40.5540
276.262	41.4424
276.637	42.3309
276.777	43.2662
277.153	43.9209
277.950	44.9964
278.653	45.7446
279.638	46.4460
280.341	47.1007
281.279	47.5216
282.451	48.1295
283.342	48.5036
283.905	48.9245
284.514	49.3453
285.077	49.9065
